time	num_scans	frame	area	avg_intensity_roi	integrated_intensity_roi	avg_intensity_background	integrated_intensity_background	integrated_intensity_background_subtracted	bleaching_corrected	corrected_relative_intensity	avg_intensity_background_subtracted	avg_intensity_bleach_corrected
-15	10	1	10.38	1091.76	11477.1	1053.89	10942.78	534.32	539.6900053	0.100243772	37.87	38.25059983
0	20	2	10.38	1605.33	16875.98	1117.07	11598.81	5277.17	5383.775906	1	488.26	498.1235063
15	30	3	10.38	1487.39	15443.92	1133.24	11766.63	3677.29	3789.280153	0.703833187	354.15	364.9354732
30	40	4	10.38	1423.32	14778.62	1142.38	11861.58	2917.04	3036.086661	0.563932584	280.94	292.4053789
45	50	5	10.38	1372.91	14255.19	1174.91	12199.36	2055.83	2161.234658	0.401434736	198	208.1516771
60	60	6	10.38	1395.46	14489.35	1122.47	11654.82	2834.53	3009.807546	0.559051417	272.99	289.8707588
75	70	7	10.38	1381.47	14344.12	1134.97	11784.59	2559.53	2745.116865	0.509886911	246.5	264.3732667
90	80	8	10.38	1370.72	14232.44	1090.68	11324.76	2907.68	3149.852141	0.585063754	280.04	303.3637104
105	90	9	10.38	1321.93	13725.82	1105.84	11482.19	2243.63	2454.922248	0.455985221	216.09	236.440121
120	100	10	10.38	1293.19	13427.47	1106.2	11485.85	1941.62	2145.821958	0.398571931	186.99	206.65591
135	110	11	10.38	1297.64	13473.69	1118.61	11614.8	1858.89	2075.038142	0.385424315	179.03	199.847263
150	120	12	10.38	1387.22	14403.83	1079.34	11207.01	3196.82	3604.404485	0.669493781	307.88	347.1337307
165	130	13	10.38	1367.66	14200.73	1164.46	12090.83	2109.9	2402.814006	0.446306467	203.2	231.4099275
180	140	14	10.38	1361.06	14132.19	1101.3	11435.05	2697.14	3102.449474	0.576259029	259.76	298.795122
195	150	15	10.38	1285.11	13343.58	1097.96	11400.37	1943.21	2257.687919	0.419350277	187.15	217.4372785
210	160	16	10.38	1396.04	14495.38	1049.32	10895.26	3600.12	4224.779957	0.784724333	346.72	406.8796892
225	170	17	10.38	1281.49	13306.01	1127.92	11711.44	1594.57	1890.051557	0.351064307	153.57	182.027266
240	180	18	10.38	1295.81	13454.69	1089.3	11310.41	2144.28	2567.169247	0.476834343	206.51	247.2373577
255	190	19	10.38	1366.96	14193.41	1133.24	11766.63	2426.78	2934.582739	0.545078917	233.72	282.625816
270	200	20	10.38	1295.67	13453.19	1127.93	11711.57	1741.62	2127.219472	0.395116645	167.74	204.8780987
285	210	21	10.38	1327.19	13780.45	1149.11	11931.42	1849.03	2281.107743	0.423700351	178.08	219.6933889
300	220	22	10.38	1282.41	13315.49	1141.86	11856.15	1459.34	1818.449616	0.33776473	140.55	175.1360845
315	230	23	10.38	1266.68	13152.2	1116.07	11588.35	1563.85	1968.261626	0.365591299	150.61	189.5577475
330	240	24	10.38	1298.8	13485.71	1148.68	11926.98	1558.73	1981.534188	0.368056588	150.12	190.8399224
345	250	25	10.38	1308.17	13583.04	1133.83	11772.79	1810.25	2324.407011	0.431742898	174.34	223.8569911
360	260	26	10.38	1309.56	13597.43	1115.41	11581.58	2015.85	2614.416515	0.485610204	194.15	251.7989763
375	270	27	10.38	1296.37	13460.51	1131.29	11746.42	1714.09	2245.396965	0.417067316	165.08	216.2489315
390	280	28	10.38	1333.28	13843.7	1127.96	11711.87	2131.83	2820.687828	0.523923707	205.32	271.6650131
405	290	29	10.38	1287.65	13369.95	1132.22	11756.03	1613.92	2156.887051	0.400627197	155.43	207.7209245
420	300	30	10.38	1296.66	13463.53	1129.66	11729.53	1734	2340.655172	0.434760884	167	225.4264209
435	310	31	10.38	1260.76	13090.77	1132.61	11760.08	1330.69	1814.296165	0.336993255	128.15	174.7229284
450	320	32	10.38	1340.24	13915.99	1122.93	11659.65	2256.34	3107.26846	0.577154123	217.31	299.2636345
